task_id,statement_id,statement_type,statement_name,scope,scope_name,title,unit,scale,currency,table_indexes,line_numbers,columns,raw,imported_at
00113ac5-d12a-402a-b709-a2db02eea12c,income_statement:parent_company,income_statement,利润表,parent_company,母公司,4、母公司利润表,元,1.0,"",[79],[1791],"[{""key"": ""2024"", ""label"": ""2024年度"", ""period"": ""2024"", ""variant"": """"}, {""key"": ""2025"", ""label"": ""2025年度"", ""period"": ""2025"", ""variant"": """"}]","{""unit"": ""元"", ""items"": [{""name"": ""营业收入"", ""values"": {""2024"": 797660501.83, ""2025"": 698202473.06}, ""sources"": {""2024"": {""line"": 1791, ""table_index"": 79}, ""2025"": {""line"": 1791, ""table_index"": 79}}, ""raw_values"": {""2024"": ""797,660,501.83"", ""2025"": ""698,202,473.06""}, ""canonical_name"": ""operating_revenue""}, {""name"": ""营业成本"", ""values"": {""2024"": 656983619.03, ""2025"": 599858516.07}, ""sources"": {""2024"": {""line"": 1791, ""table_index"": 79}, ""2025"": {""line"": 1791, ""table_index"": 79}}, ""raw_values"": {""2024"": ""656,983,619.03"", ""2025"": ""599,858,516.07""}, ""canonical_name"": null}, {""name"": ""税金及附加"", ""values"": {""2024"": 3545709.84, ""2025"": 2256566.17}, ""sources"": {""2024"": {""line"": 1791, ""table_index"": 79}, ""2025"": {""line"": 1791, ""table_index"": 79}}, ""raw_values"": {""2024"": ""3,545,709.84"", ""2025"": ""2,256,566.17""}, ""canonical_name"": null}, {""name"": ""销售费用"", ""values"": {""2024"": 6722155.05, ""2025"": 5307405.55}, ""sources"": {""2024"": {""line"": 1791, ""table_index"": 79}, ""2025"": {""line"": 1791, ""table_index"": 79}}, ""raw_values"": {""2024"": ""6,722,155.05"", ""2025"": ""5,307,405.55""}, ""canonical_name"": null}, {""name"": ""管理费用"", ""values"": {""2024"": 61492047.23, ""2025"": 77203061.61}, ""sources"": {""2024"": {""line"": 1791, ""table_index"": 79}, ""2025"": {""line"": 1791, ""table_index"": 79}}, ""raw_values"": {""2024"": ""61,492,047.23"", ""2025"": ""77,203,061.61""}, ""canonical_name"": null}, {""name"": ""研发费用"", ""values"": {""2024"": 62957566.6, ""2025"": 72048568.55}, ""sources"": {""2024"": {""line"": 1791, ""table_index"": 79}, ""2025"": {""line"": 1791, ""table_index"": 79}}, ""raw_values"": {""2024"": ""62,957,566.60"", ""2025"": ""72,048,568.55""}, ""canonical_name"": null}, {""name"": ""财务费用"", ""values"": {""2024"": -370527.53, ""2025"": 1910967.27}, ""sources"": {""2024"": {""line"": 1791, ""table_index"": 79}, ""2025"": {""line"": 1791, ""table_index"": 79}}, ""raw_values"": {""2024"": ""-370,527.53"", ""2025"": ""1,910,967.27""}, ""canonical_name"": null}, {""name"": ""利息费用"", ""values"": {""2024"": 1210900.33, ""2025"": 355624.99}, ""sources"": {""2024"": {""line"": 1791, ""table_index"": 79}, ""2025"": {""line"": 1791, ""table_index"": 79}}, ""raw_values"": {""2024"": ""1,210,900.33"", ""2025"": ""355,624.99""}, ""canonical_name"": null}, {""name"": ""利息收入"", ""values"": {""2024"": 1318570.07, ""2025"": 631719.37}, ""sources"": {""2024"": {""line"": 1791, ""table_index"": 79}, ""2025"": {""line"": 1791, ""table_index"": 79}}, ""raw_values"": {""2024"": ""1,318,570.07"", ""2025"": ""631,719.37""}, ""canonical_name"": null}, {""name"": ""其他收益"", ""values"": {""2024"": 6729997.37, ""2025"": 6192334.37}, ""sources"": {""2024"": {""line"": 1791, ""table_index"": 79}, ""2025"": {""line"": 1791, ""table_index"": 79}}, ""raw_values"": {""2024"": ""6,729,997.37"", ""2025"": ""6,192,334.37""}, ""canonical_name"": null}, {""name"": ""投资收益"", ""values"": {""2024"": 11304984.16, ""2025"": 5042172.62}, ""sources"": {""2024"": {""line"": 1791, ""table_index"": 79}, ""2025"": {""line"": 1791, ""table_index"": 79}}, ""raw_values"": {""2024"": ""11,304,984.16"", ""2025"": ""5,042,172.62""}, ""canonical_name"": null}, {""name"": ""对联营企业和合营企业的投资收益"", ""values"": {""2024"": 0.0, ""2025"": -88938.0}, ""sources"": {""2024"": {""line"": 1791, ""table_index"": 79}, ""2025"": {""line"": 1791, ""table_index"": 79}}, ""raw_values"": {""2024"": ""0.00"", ""2025"": ""-88,938.00""}, ""canonical_name"": null}, {""name"": ""以摊余成本计量的金"", ""values"": {""2024"": 0.0, ""2025"": 0.0}, ""sources"": {""2024"": {""line"": 1791, ""table_index"": 79}, ""2025"": {""line"": 1791, ""table_index"": 79}}, ""raw_values"": {""2024"": ""0.00"", ""2025"": ""0.00""}, ""canonical_name"": null}, {""name"": ""净敞口套期收益"", ""values"": {""2024"": 0.0, ""2025"": 0.0}, ""sources"": {""2024"": {""line"": 1791, ""table_index"": 79}, ""2025"": {""line"": 1791, ""table_index"": 79}}, ""raw_values"": {""2024"": ""0.00"", ""2025"": ""0.00""}, ""canonical_name"": null}, {""name"": ""公允价值变动收益"", ""values"": {""2024"": 2223975.63, ""2025"": -530275.4}, ""sources"": {""2024"": {""line"": 1791, ""table_index"": 79}, ""2025"": {""line"": 1791, ""table_index"": 79}}, ""raw_values"": {""2024"": ""2,223,975.63"", ""2025"": ""-530,275.40""}, ""canonical_name"": null}, {""name"": ""信用减值损失"", ""values"": {""2024"": -956817.83, ""2025"": 80851.27}, ""sources"": {""2024"": {""line"": 1791, ""table_index"": 79}, ""2025"": {""line"": 1791, ""table_index"": 79}}, ""raw_values"": {""2024"": ""-956,817.83"", ""2025"": ""80,851.27""}, ""canonical_name"": null}, {""name"": ""资产减值损失"", ""values"": {""2024"": 3437882.58, ""2025"": -32531400.04}, ""sources"": {""2024"": {""line"": 1791, ""table_index"": 79}, ""2025"": {""line"": 1791, ""table_index"": 79}}, ""raw_values"": {""2024"": ""3,437,882.58"", ""2025"": ""-32,531,400.04""}, ""canonical_name"": null}, {""name"": ""资产处置收益"", ""values"": {""2024"": 0.0, ""2025"": 0.0}, ""sources"": {""2024"": {""line"": 1791, ""table_index"": 79}, ""2025"": {""line"": 1791, ""table_index"": 79}}, ""raw_values"": {""2024"": ""0.00"", ""2025"": ""0.00""}, ""canonical_name"": null}, {""name"": ""营业利润"", ""values"": {""2024"": 29069953.52, ""2025"": -82128929.34}, ""sources"": {""2024"": {""line"": 1791, ""table_index"": 79}, ""2025"": {""line"": 1791, ""table_index"": 79}}, ""raw_values"": {""2024"": ""29,069,953.52"", ""2025"": ""-82,128,929.34""}, ""canonical_name"": ""operating_profit""}, {""name"": ""营业外收入"", ""values"": {""2024"": 27000.0, ""2025"": 328813.17}, ""sources"": {""2024"": {""line"": 1791, ""table_index"": 79}, ""2025"": {""line"": 1791, ""table_index"": 79}}, ""raw_values"": {""2024"": ""27,000.00"", ""2025"": ""328,813.17""}, ""canonical_name"": ""non_operating_income""}, {""name"": ""营业外支出"", ""values"": {""2024"": 2386.42, ""2025"": 4959575.78}, ""sources"": {""2024"": {""line"": 1791, ""table_index"": 79}, ""2025"": {""line"": 1791, ""table_index"": 79}}, ""raw_values"": {""2024"": ""2,386.42"", ""2025"": ""4,959,575.78""}, ""canonical_name"": ""non_operating_expenses""}, {""name"": ""利润总额"", ""values"": {""2024"": 29094567.1, ""2025"": -86759691.95}, ""sources"": {""2024"": {""line"": 1791, ""table_index"": 79}, ""2025"": {""line"": 1791, ""table_index"": 79}}, ""raw_values"": {""2024"": ""29,094,567.10"", ""2025"": ""-86,759,691.95""}, ""canonical_name"": ""total_profit""}, {""name"": ""所得税费用"", ""values"": {""2024"": -1111991.13, ""2025"": 2188974.86}, ""sources"": {""2024"": {""line"": 1791, ""table_index"": 79}, ""2025"": {""line"": 1791, ""table_index"": 79}}, ""raw_values"": {""2024"": ""-1,111,991.13"", ""2025"": ""2,188,974.86""}, ""canonical_name"": ""income_tax_expense""}, {""name"": ""净利润"", ""values"": {""2024"": 30206558.23, ""2025"": -88948666.81}, ""sources"": {""2024"": {""line"": 1791, ""table_index"": 79}, ""2025"": {""line"": 1791, ""table_index"": 79}}, ""raw_values"": {""2024"": ""30,206,558.23"", ""2025"": ""-88,948,666.81""}, ""canonical_name"": ""net_profit""}, {""name"": ""其他综合收益的税后净额"", ""values"": {""2024"": -220683.23, ""2025"": 1075300.0}, ""sources"": {""2024"": {""line"": 1791, ""table_index"": 79}, ""2025"": {""line"": 1791, ""table_index"": 79}}, ""raw_values"": {""2024"": ""-220,683.23"", ""2025"": ""1,075,300.00""}, ""canonical_name"": ""other_comprehensive_income""}, {""name"": ""不能重分类进损益的其他综合收益"", ""values"": {""2024"": -220683.23, ""2025"": 1075300.0}, ""sources"": {""2024"": {""line"": 1791, ""table_index"": 79}, ""2025"": {""line"": 1791, ""table_index"": 79}}, ""raw_values"": {""2024"": ""-220,683.23"", ""2025"": ""1,075,300.00""}, ""canonical_name"": null}, {""name"": ""重新计量设定受益计划变动额"", ""values"": {""2024"": 0.0, ""2025"": 0.0}, ""sources"": {""2024"": {""line"": 1791, ""table_index"": 79}, ""2025"": {""line"": 1791, ""table_index"": 79}}, ""raw_values"": {""2024"": ""0.00"", ""2025"": ""0.00""}, ""canonical_name"": null}, {""name"": ""权益法下不能转损益的其他综合收益"", ""values"": {""2024"": 0.0, ""2025"": 0.0}, ""sources"": {""2024"": {""line"": 1791, ""table_index"": 79}, ""2025"": {""line"": 1791, ""table_index"": 79}}, ""raw_values"": {""2024"": ""0.00"", ""2025"": ""0.00""}, ""canonical_name"": null}, {""name"": ""其他权益工具投资公允价值变动"", ""values"": {""2024"": -456885.11, ""2025"": 1075300.0}, ""sources"": {""2024"": {""line"": 1791, ""table_index"": 79}, ""2025"": {""line"": 1791, ""table_index"": 79}}, ""raw_values"": {""2024"": ""-456,885.11"", ""2025"": ""1,075,300.00""}, ""canonical_name"": null}, {""name"": ""企业自身信用风险公允价值变动"", ""values"": {""2024"": 0.0, ""2025"": 0.0}, ""sources"": {""2024"": {""line"": 1791, ""table_index"": 79}, ""2025"": {""line"": 1791, ""table_index"": 79}}, ""raw_values"": {""2024"": ""0.00"", ""2025"": ""0.00""}, ""canonical_name"": null}, {""name"": ""其他"", ""values"": {""2024"": 236201.88, ""2025"": 0.0}, ""sources"": {""2024"": {""line"": 1791, ""table_index"": 79}, ""2025"": {""line"": 1791, ""table_index"": 79}}, ""raw_values"": {""2024"": ""236,201.88"", ""2025"": ""0.00""}, ""canonical_name"": null}, {""name"": ""将重分类进损益的其他综合收益"", ""values"": {""2024"": 0.0, ""2025"": 0.0}, ""sources"": {""2024"": {""line"": 1791, ""table_index"": 79}, ""2025"": {""line"": 1791, ""table_index"": 79}}, ""raw_values"": {""2024"": ""0.00"", ""2025"": ""0.00""}, ""canonical_name"": null}, {""name"": ""权益法下可转损益的其他综合收益"", ""values"": {""2024"": 0.0, ""2025"": 0.0}, ""sources"": {""2024"": {""line"": 1791, ""table_index"": 79}, ""2025"": {""line"": 1791, ""table_index"": 79}}, ""raw_values"": {""2024"": ""0.00"", ""2025"": ""0.00""}, ""canonical_name"": null}, {""name"": ""其他债权投资公允价值变动"", ""values"": {""2024"": 0.0, ""2025"": 0.0}, ""sources"": {""2024"": {""line"": 1791, ""table_index"": 79}, ""2025"": {""line"": 1791, ""table_index"": 79}}, ""raw_values"": {""2024"": ""0.00"", ""2025"": ""0.00""}, ""canonical_name"": null}, {""name"": ""金融资产重分类计入其他综合收益的金额"", ""values"": {""2024"": 0.0, ""2025"": 0.0}, ""sources"": {""2024"": {""line"": 1791, ""table_index"": 79}, ""2025"": {""line"": 1791, ""table_index"": 79}}, ""raw_values"": {""2024"": ""0.00"", ""2025"": ""0.00""}, ""canonical_name"": null}, {""name"": ""其他债权投资信用减值准备"", ""values"": {""2024"": 0.0, ""2025"": 0.0}, ""sources"": {""2024"": {""line"": 1791, ""table_index"": 79}, ""2025"": {""line"": 1791, ""table_index"": 79}}, ""raw_values"": {""2024"": ""0.00"", ""2025"": ""0.00""}, ""canonical_name"": null}, {""name"": ""现金流量套期储备"", ""values"": {""2024"": 0.0, ""2025"": 0.0}, ""sources"": {""2024"": {""line"": 1791, ""table_index"": 79}, ""2025"": {""line"": 1791, ""table_index"": 79}}, ""raw_values"": {""2024"": ""0.00"", ""2025"": ""0.00""}, ""canonical_name"": null}, {""name"": ""外币财务报表折算差额"", ""values"": {""2024"": 0.0, ""2025"": 0.0}, ""sources"": {""2024"": {""line"": 1791, ""table_index"": 79}, ""2025"": {""line"": 1791, ""table_index"": 79}}, ""raw_values"": {""2024"": ""0.00"", ""2025"": ""0.00""}, ""canonical_name"": null}, {""name"": ""综合收益总额"", ""values"": {""2024"": 29985875.0, ""2025"": -87873366.81}, ""sources"": {""2024"": {""line"": 1791, ""table_index"": 79}, ""2025"": {""line"": 1791, ""table_index"": 79}}, ""raw_values"": {""2024"": ""29,985,875.00"", ""2025"": ""-87,873,366.81""}, ""canonical_name"": ""total_comprehensive_income""}, {""name"": ""基本每股收益"", ""values"": {""2024"": 0.08, ""2025"": -0.25}, ""sources"": {""2024"": {""line"": 1791, ""table_index"": 79}, ""2025"": {""line"": 1791, ""table_index"": 79}}, ""raw_values"": {""2024"": ""0.08"", ""2025"": ""-0.25""}, ""canonical_name"": ""basic_eps""}, {""name"": ""稀释每股收益"", ""values"": {""2024"": 0.08, ""2025"": -0.25}, ""sources"": {""2024"": {""line"": 1791, ""table_index"": 79}, ""2025"": {""line"": 1791, ""table_index"": 79}}, ""raw_values"": {""2024"": ""0.08"", ""2025"": ""-0.25""}, ""canonical_name"": ""diluted_eps""}], ""scale"": 1.0, ""scope"": ""parent_company"", ""title"": ""4、母公司利润表"", ""columns"": [{""key"": ""2024"", ""label"": ""2024年度"", ""period"": ""2024"", ""variant"": """"}, {""key"": ""2025"", ""label"": ""2025年度"", ""period"": ""2025"", ""variant"": """"}], ""currency"": """", ""scope_name"": ""母公司"", ""line_numbers"": [1791], ""statement_id"": ""income_statement:parent_company"", ""table_indexes"": [79], ""statement_name"": ""利润表"", ""statement_type"": ""income_statement""}",2026-05-16 03:50:36.522022+00
