task_id,artifact_name,kind,path,url,exists,size_bytes,mtime,sha256,raw,imported_at
feee329b-01dc-499e-8863-749b9e2e5d6e,images,,/home/maoyd/pdf2md_web/results/feee329b-01dc-499e-8863-749b9e2e5d6e/images,/api/artifact/feee329b-01dc-499e-8863-749b9e2e5d6e/images,t,,,,"{""url"": ""/api/artifact/feee329b-01dc-499e-8863-749b9e2e5d6e/images"", ""path"": ""/home/maoyd/pdf2md_web/results/feee329b-01dc-499e-8863-749b9e2e5d6e/images"", ""exists"": true}",2026-05-16 03:51:40.808227+00
feee329b-01dc-499e-8863-749b9e2e5d6e,model_output.json,,/home/maoyd/pdf2md_web/results/feee329b-01dc-499e-8863-749b9e2e5d6e/model_output.json,/api/artifact/feee329b-01dc-499e-8863-749b9e2e5d6e/model_output.json,t,,,,"{""url"": ""/api/artifact/feee329b-01dc-499e-8863-749b9e2e5d6e/model_output.json"", ""path"": ""/home/maoyd/pdf2md_web/results/feee329b-01dc-499e-8863-749b9e2e5d6e/model_output.json"", ""exists"": true}",2026-05-16 03:51:40.808227+00
feee329b-01dc-499e-8863-749b9e2e5d6e,content_list.json,,/home/maoyd/pdf2md_web/results/feee329b-01dc-499e-8863-749b9e2e5d6e/content_list.json,/api/artifact/feee329b-01dc-499e-8863-749b9e2e5d6e/content_list.json,t,,,,"{""url"": ""/api/artifact/feee329b-01dc-499e-8863-749b9e2e5d6e/content_list.json"", ""path"": ""/home/maoyd/pdf2md_web/results/feee329b-01dc-499e-8863-749b9e2e5d6e/content_list.json"", ""exists"": true}",2026-05-16 03:51:40.808227+00
feee329b-01dc-499e-8863-749b9e2e5d6e,middle.json,,/home/maoyd/pdf2md_web/results/feee329b-01dc-499e-8863-749b9e2e5d6e/middle.json,/api/artifact/feee329b-01dc-499e-8863-749b9e2e5d6e/middle.json,t,,,,"{""url"": ""/api/artifact/feee329b-01dc-499e-8863-749b9e2e5d6e/middle.json"", ""path"": ""/home/maoyd/pdf2md_web/results/feee329b-01dc-499e-8863-749b9e2e5d6e/middle.json"", ""exists"": true}",2026-05-16 03:51:40.808227+00
feee329b-01dc-499e-8863-749b9e2e5d6e,financial_checks.json,,/home/maoyd/pdf2md_web/results/feee329b-01dc-499e-8863-749b9e2e5d6e/financial_checks.json,/api/artifact/feee329b-01dc-499e-8863-749b9e2e5d6e/financial_checks.json,t,,,,"{""url"": ""/api/artifact/feee329b-01dc-499e-8863-749b9e2e5d6e/financial_checks.json"", ""path"": ""/home/maoyd/pdf2md_web/results/feee329b-01dc-499e-8863-749b9e2e5d6e/financial_checks.json"", ""exists"": true}",2026-05-16 03:51:40.808227+00
feee329b-01dc-499e-8863-749b9e2e5d6e,financial_data.json,,/home/maoyd/pdf2md_web/results/feee329b-01dc-499e-8863-749b9e2e5d6e/financial_data.json,/api/artifact/feee329b-01dc-499e-8863-749b9e2e5d6e/financial_data.json,t,,,,"{""url"": ""/api/artifact/feee329b-01dc-499e-8863-749b9e2e5d6e/financial_data.json"", ""path"": ""/home/maoyd/pdf2md_web/results/feee329b-01dc-499e-8863-749b9e2e5d6e/financial_data.json"", ""exists"": true}",2026-05-16 03:51:40.808227+00
feee329b-01dc-499e-8863-749b9e2e5d6e,table_index.json,,/home/maoyd/pdf2md_web/results/feee329b-01dc-499e-8863-749b9e2e5d6e/table_index.json,/api/artifact/feee329b-01dc-499e-8863-749b9e2e5d6e/table_index.json,t,,,,"{""url"": ""/api/artifact/feee329b-01dc-499e-8863-749b9e2e5d6e/table_index.json"", ""path"": ""/home/maoyd/pdf2md_web/results/feee329b-01dc-499e-8863-749b9e2e5d6e/table_index.json"", ""exists"": true}",2026-05-16 03:51:40.808227+00
feee329b-01dc-499e-8863-749b9e2e5d6e,quality_report.json,,/home/maoyd/pdf2md_web/results/feee329b-01dc-499e-8863-749b9e2e5d6e/quality_report.json,/api/artifact/feee329b-01dc-499e-8863-749b9e2e5d6e/quality_report.json,t,,,,"{""url"": ""/api/artifact/feee329b-01dc-499e-8863-749b9e2e5d6e/quality_report.json"", ""path"": ""/home/maoyd/pdf2md_web/results/feee329b-01dc-499e-8863-749b9e2e5d6e/quality_report.json"", ""exists"": true}",2026-05-16 03:51:40.808227+00
feee329b-01dc-499e-8863-749b9e2e5d6e,content_list_enhanced.json,,/home/maoyd/pdf2md_web/results/feee329b-01dc-499e-8863-749b9e2e5d6e/content_list_enhanced.json,/api/artifact/feee329b-01dc-499e-8863-749b9e2e5d6e/content_list_enhanced.json,t,,,,"{""url"": ""/api/artifact/feee329b-01dc-499e-8863-749b9e2e5d6e/content_list_enhanced.json"", ""path"": ""/home/maoyd/pdf2md_web/results/feee329b-01dc-499e-8863-749b9e2e5d6e/content_list_enhanced.json"", ""exists"": true}",2026-05-16 03:51:40.808227+00
feee329b-01dc-499e-8863-749b9e2e5d6e,document_full.json,,/home/maoyd/pdf2md_web/results/feee329b-01dc-499e-8863-749b9e2e5d6e/document_full.json,/api/artifact/feee329b-01dc-499e-8863-749b9e2e5d6e/document_full.json,t,,,,"{""url"": ""/api/artifact/feee329b-01dc-499e-8863-749b9e2e5d6e/document_full.json"", ""path"": ""/home/maoyd/pdf2md_web/results/feee329b-01dc-499e-8863-749b9e2e5d6e/document_full.json"", ""exists"": true}",2026-05-16 03:51:40.808227+00
