task_id,payload_name,path,url,size_bytes,sha256,summary,imported_at
f0b7c568-feb1-4716-a09e-3199af7651fa,content_list,/home/maoyd/pdf2md_web/results/f0b7c568-feb1-4716-a09e-3199af7651fa/content_list.json,/api/artifact/f0b7c568-feb1-4716-a09e-3199af7651fa/content_list.json,,,"{""exists"": true, ""artifact_name"": ""content_list.json"", ""embedded_type"": ""list""}",2026-05-16 03:51:35.16849+00
f0b7c568-feb1-4716-a09e-3199af7651fa,middle_json,/home/maoyd/pdf2md_web/results/f0b7c568-feb1-4716-a09e-3199af7651fa/middle.json,/api/artifact/f0b7c568-feb1-4716-a09e-3199af7651fa/middle.json,,,"{""exists"": true, ""artifact_name"": ""middle.json"", ""embedded_type"": ""dict""}",2026-05-16 03:51:35.16849+00
f0b7c568-feb1-4716-a09e-3199af7651fa,model_output,/home/maoyd/pdf2md_web/results/f0b7c568-feb1-4716-a09e-3199af7651fa/model_output.json,/api/artifact/f0b7c568-feb1-4716-a09e-3199af7651fa/model_output.json,,,"{""exists"": true, ""artifact_name"": ""model_output.json"", ""embedded_type"": ""list""}",2026-05-16 03:51:35.16849+00
f0b7c568-feb1-4716-a09e-3199af7651fa,result_markdown,/home/maoyd/pdf2md_web/results/f0b7c568-feb1-4716-a09e-3199af7651fa/result.md,/api/artifact/f0b7c568-feb1-4716-a09e-3199af7651fa/result.md,,,"{""exists"": true, ""artifact_name"": ""result.md"", ""embedded_type"": null}",2026-05-16 03:51:35.16849+00
f0b7c568-feb1-4716-a09e-3199af7651fa,complete_markdown,/home/maoyd/pdf2md_web/results/f0b7c568-feb1-4716-a09e-3199af7651fa/result_complete.md,/api/artifact/f0b7c568-feb1-4716-a09e-3199af7651fa/result_complete.md,,,"{""exists"": true, ""artifact_name"": ""result_complete.md"", ""embedded_type"": null}",2026-05-16 03:51:35.16849+00
f4dead73-e0de-42b4-b1b7-d8cf217214ee,document_full,/home/maoyd/pdf2md_web/results/f4dead73-e0de-42b4-b1b7-d8cf217214ee/document_full.json,/api/artifact/f4dead73-e0de-42b4-b1b7-d8cf217214ee/document_full.json,,,"{""exists"": true, ""artifact_name"": ""document_full.json"", ""embedded_type"": null}",2026-05-16 03:51:36.772944+00
f4dead73-e0de-42b4-b1b7-d8cf217214ee,content_list,/home/maoyd/pdf2md_web/results/f4dead73-e0de-42b4-b1b7-d8cf217214ee/content_list.json,/api/artifact/f4dead73-e0de-42b4-b1b7-d8cf217214ee/content_list.json,,,"{""exists"": true, ""artifact_name"": ""content_list.json"", ""embedded_type"": ""list""}",2026-05-16 03:51:36.772944+00
f4dead73-e0de-42b4-b1b7-d8cf217214ee,middle_json,/home/maoyd/pdf2md_web/results/f4dead73-e0de-42b4-b1b7-d8cf217214ee/middle.json,/api/artifact/f4dead73-e0de-42b4-b1b7-d8cf217214ee/middle.json,,,"{""exists"": true, ""artifact_name"": ""middle.json"", ""embedded_type"": ""dict""}",2026-05-16 03:51:36.772944+00
f4dead73-e0de-42b4-b1b7-d8cf217214ee,model_output,/home/maoyd/pdf2md_web/results/f4dead73-e0de-42b4-b1b7-d8cf217214ee/model_output.json,/api/artifact/f4dead73-e0de-42b4-b1b7-d8cf217214ee/model_output.json,,,"{""exists"": true, ""artifact_name"": ""model_output.json"", ""embedded_type"": ""list""}",2026-05-16 03:51:36.772944+00
f4dead73-e0de-42b4-b1b7-d8cf217214ee,result_markdown,/home/maoyd/pdf2md_web/results/f4dead73-e0de-42b4-b1b7-d8cf217214ee/result.md,/api/artifact/f4dead73-e0de-42b4-b1b7-d8cf217214ee/result.md,,,"{""exists"": true, ""artifact_name"": ""result.md"", ""embedded_type"": null}",2026-05-16 03:51:36.772944+00
f4dead73-e0de-42b4-b1b7-d8cf217214ee,complete_markdown,/home/maoyd/pdf2md_web/results/f4dead73-e0de-42b4-b1b7-d8cf217214ee/result_complete.md,/api/artifact/f4dead73-e0de-42b4-b1b7-d8cf217214ee/result_complete.md,,,"{""exists"": true, ""artifact_name"": ""result_complete.md"", ""embedded_type"": null}",2026-05-16 03:51:36.772944+00
fa891b66-f881-47cc-ad24-bfb8081d5ded,document_full,/home/maoyd/pdf2md_web/results/fa891b66-f881-47cc-ad24-bfb8081d5ded/document_full.json,/api/artifact/fa891b66-f881-47cc-ad24-bfb8081d5ded/document_full.json,,,"{""exists"": true, ""artifact_name"": ""document_full.json"", ""embedded_type"": null}",2026-05-16 03:51:38.634879+00
fa891b66-f881-47cc-ad24-bfb8081d5ded,content_list,/home/maoyd/pdf2md_web/results/fa891b66-f881-47cc-ad24-bfb8081d5ded/content_list.json,/api/artifact/fa891b66-f881-47cc-ad24-bfb8081d5ded/content_list.json,,,"{""exists"": true, ""artifact_name"": ""content_list.json"", ""embedded_type"": ""list""}",2026-05-16 03:51:38.634879+00
fa891b66-f881-47cc-ad24-bfb8081d5ded,middle_json,/home/maoyd/pdf2md_web/results/fa891b66-f881-47cc-ad24-bfb8081d5ded/middle.json,/api/artifact/fa891b66-f881-47cc-ad24-bfb8081d5ded/middle.json,,,"{""exists"": true, ""artifact_name"": ""middle.json"", ""embedded_type"": ""dict""}",2026-05-16 03:51:38.634879+00
fa891b66-f881-47cc-ad24-bfb8081d5ded,model_output,/home/maoyd/pdf2md_web/results/fa891b66-f881-47cc-ad24-bfb8081d5ded/model_output.json,/api/artifact/fa891b66-f881-47cc-ad24-bfb8081d5ded/model_output.json,,,"{""exists"": true, ""artifact_name"": ""model_output.json"", ""embedded_type"": ""list""}",2026-05-16 03:51:38.634879+00
fa891b66-f881-47cc-ad24-bfb8081d5ded,result_markdown,/home/maoyd/pdf2md_web/results/fa891b66-f881-47cc-ad24-bfb8081d5ded/result.md,/api/artifact/fa891b66-f881-47cc-ad24-bfb8081d5ded/result.md,,,"{""exists"": true, ""artifact_name"": ""result.md"", ""embedded_type"": null}",2026-05-16 03:51:38.634879+00
fa891b66-f881-47cc-ad24-bfb8081d5ded,complete_markdown,/home/maoyd/pdf2md_web/results/fa891b66-f881-47cc-ad24-bfb8081d5ded/result_complete.md,/api/artifact/fa891b66-f881-47cc-ad24-bfb8081d5ded/result_complete.md,,,"{""exists"": true, ""artifact_name"": ""result_complete.md"", ""embedded_type"": null}",2026-05-16 03:51:38.634879+00
feee329b-01dc-499e-8863-749b9e2e5d6e,document_full,/home/maoyd/pdf2md_web/results/feee329b-01dc-499e-8863-749b9e2e5d6e/document_full.json,/api/artifact/feee329b-01dc-499e-8863-749b9e2e5d6e/document_full.json,,,"{""exists"": true, ""artifact_name"": ""document_full.json"", ""embedded_type"": null}",2026-05-16 03:51:40.808227+00
feee329b-01dc-499e-8863-749b9e2e5d6e,content_list,/home/maoyd/pdf2md_web/results/feee329b-01dc-499e-8863-749b9e2e5d6e/content_list.json,/api/artifact/feee329b-01dc-499e-8863-749b9e2e5d6e/content_list.json,,,"{""exists"": true, ""artifact_name"": ""content_list.json"", ""embedded_type"": ""list""}",2026-05-16 03:51:40.808227+00
feee329b-01dc-499e-8863-749b9e2e5d6e,complete_markdown,/home/maoyd/pdf2md_web/results/feee329b-01dc-499e-8863-749b9e2e5d6e/result_complete.md,/api/artifact/feee329b-01dc-499e-8863-749b9e2e5d6e/result_complete.md,,,"{""exists"": true, ""artifact_name"": ""result_complete.md"", ""embedded_type"": null}",2026-05-16 03:51:40.808227+00
feee329b-01dc-499e-8863-749b9e2e5d6e,result_markdown,/home/maoyd/pdf2md_web/results/feee329b-01dc-499e-8863-749b9e2e5d6e/result.md,/api/artifact/feee329b-01dc-499e-8863-749b9e2e5d6e/result.md,,,"{""exists"": true, ""artifact_name"": ""result.md"", ""embedded_type"": null}",2026-05-16 03:51:40.808227+00
feee329b-01dc-499e-8863-749b9e2e5d6e,model_output,/home/maoyd/pdf2md_web/results/feee329b-01dc-499e-8863-749b9e2e5d6e/model_output.json,/api/artifact/feee329b-01dc-499e-8863-749b9e2e5d6e/model_output.json,,,"{""exists"": true, ""artifact_name"": ""model_output.json"", ""embedded_type"": ""list""}",2026-05-16 03:51:40.808227+00
feee329b-01dc-499e-8863-749b9e2e5d6e,middle_json,/home/maoyd/pdf2md_web/results/feee329b-01dc-499e-8863-749b9e2e5d6e/middle.json,/api/artifact/feee329b-01dc-499e-8863-749b9e2e5d6e/middle.json,,,"{""exists"": true, ""artifact_name"": ""middle.json"", ""embedded_type"": ""dict""}",2026-05-16 03:51:40.808227+00
