task_id,statement_id,item_index,period_key,company_id,filing_id,parse_run_id,report_year,report_period,statement_name,scope,scope_name,item_name,canonical_name,value,raw_value,unit,currency,source_page_number,source_table_index,source_bbox,source,raw_item,imported_at,stock_code,stock_name,exchange
00113ac5-d12a-402a-b709-a2db02eea12c,cash_flow_statement:parent_company,8,2024,co_34ff14fd5e430be6a320a6d1,filing_89fbfc92dec9f29c2fffc540,run_7df928131a61a5d166035d08,2025,FY,现金流量表,parent_company,母公司,支付其他与经营活动有关的现金,other_cash_paid_operating,34670595.93,"34,670,595.93",元,"",,82,[],"{""line"": 1806, ""table_index"": 82}","{""name"": ""支付其他与经营活动有关的现金"", ""values"": {""2024"": 34670595.93, ""2025"": 283394832.72}, ""sources"": {""2024"": {""line"": 1806, ""table_index"": 82}, ""2025"": {""line"": 1806, ""table_index"": 82}}, ""raw_values"": {""2024"": ""34,670,595.93"", ""2025"": ""283,394,832.72""}, ""canonical_name"": null}",2026-05-16 03:50:36.522022+00,,茂硕电源,
00113ac5-d12a-402a-b709-a2db02eea12c,cash_flow_statement:parent_company,8,2025,co_34ff14fd5e430be6a320a6d1,filing_89fbfc92dec9f29c2fffc540,run_7df928131a61a5d166035d08,2025,FY,现金流量表,parent_company,母公司,支付其他与经营活动有关的现金,other_cash_paid_operating,283394832.72,"283,394,832.72",元,"",,82,[],"{""line"": 1806, ""table_index"": 82}","{""name"": ""支付其他与经营活动有关的现金"", ""values"": {""2024"": 34670595.93, ""2025"": 283394832.72}, ""sources"": {""2024"": {""line"": 1806, ""table_index"": 82}, ""2025"": {""line"": 1806, ""table_index"": 82}}, ""raw_values"": {""2024"": ""34,670,595.93"", ""2025"": ""283,394,832.72""}, ""canonical_name"": null}",2026-05-16 03:50:36.522022+00,,茂硕电源,
00113ac5-d12a-402a-b709-a2db02eea12c,cash_flow_statement:parent_company,7,2024,co_34ff14fd5e430be6a320a6d1,filing_89fbfc92dec9f29c2fffc540,run_7df928131a61a5d166035d08,2025,FY,现金流量表,parent_company,母公司,支付的各项税费,taxes_paid,11262814.14,"11,262,814.14",元,"",,82,[],"{""line"": 1806, ""table_index"": 82}","{""name"": ""支付的各项税费"", ""values"": {""2024"": 11262814.14, ""2025"": 16421150.83}, ""sources"": {""2024"": {""line"": 1806, ""table_index"": 82}, ""2025"": {""line"": 1806, ""table_index"": 82}}, ""raw_values"": {""2024"": ""11,262,814.14"", ""2025"": ""16,421,150.83""}, ""canonical_name"": null}",2026-05-16 03:50:36.522022+00,,茂硕电源,
00113ac5-d12a-402a-b709-a2db02eea12c,cash_flow_statement:parent_company,7,2025,co_34ff14fd5e430be6a320a6d1,filing_89fbfc92dec9f29c2fffc540,run_7df928131a61a5d166035d08,2025,FY,现金流量表,parent_company,母公司,支付的各项税费,taxes_paid,16421150.83,"16,421,150.83",元,"",,82,[],"{""line"": 1806, ""table_index"": 82}","{""name"": ""支付的各项税费"", ""values"": {""2024"": 11262814.14, ""2025"": 16421150.83}, ""sources"": {""2024"": {""line"": 1806, ""table_index"": 82}, ""2025"": {""line"": 1806, ""table_index"": 82}}, ""raw_values"": {""2024"": ""11,262,814.14"", ""2025"": ""16,421,150.83""}, ""canonical_name"": null}",2026-05-16 03:50:36.522022+00,,茂硕电源,
00113ac5-d12a-402a-b709-a2db02eea12c,cash_flow_statement:parent_company,6,2024,co_34ff14fd5e430be6a320a6d1,filing_89fbfc92dec9f29c2fffc540,run_7df928131a61a5d166035d08,2025,FY,现金流量表,parent_company,母公司,支付给职工以及为职工支付的现金,cash_paid_to_employees,127508534.75,"127,508,534.75",元,"",,82,[],"{""line"": 1806, ""table_index"": 82}","{""name"": ""支付给职工以及为职工支付的现金"", ""values"": {""2024"": 127508534.75, ""2025"": 113127293.92}, ""sources"": {""2024"": {""line"": 1806, ""table_index"": 82}, ""2025"": {""line"": 1806, ""table_index"": 82}}, ""raw_values"": {""2024"": ""127,508,534.75"", ""2025"": ""113,127,293.92""}, ""canonical_name"": null}",2026-05-16 03:50:36.522022+00,,茂硕电源,
00113ac5-d12a-402a-b709-a2db02eea12c,cash_flow_statement:parent_company,6,2025,co_34ff14fd5e430be6a320a6d1,filing_89fbfc92dec9f29c2fffc540,run_7df928131a61a5d166035d08,2025,FY,现金流量表,parent_company,母公司,支付给职工以及为职工支付的现金,cash_paid_to_employees,113127293.92,"113,127,293.92",元,"",,82,[],"{""line"": 1806, ""table_index"": 82}","{""name"": ""支付给职工以及为职工支付的现金"", ""values"": {""2024"": 127508534.75, ""2025"": 113127293.92}, ""sources"": {""2024"": {""line"": 1806, ""table_index"": 82}, ""2025"": {""line"": 1806, ""table_index"": 82}}, ""raw_values"": {""2024"": ""127,508,534.75"", ""2025"": ""113,127,293.92""}, ""canonical_name"": null}",2026-05-16 03:50:36.522022+00,,茂硕电源,
00113ac5-d12a-402a-b709-a2db02eea12c,cash_flow_statement:parent_company,5,2024,co_34ff14fd5e430be6a320a6d1,filing_89fbfc92dec9f29c2fffc540,run_7df928131a61a5d166035d08,2025,FY,现金流量表,parent_company,母公司,购买商品、接受劳务支付的现金,cash_paid_to_suppliers,453899193.85,"453,899,193.85",元,"",,82,[],"{""line"": 1806, ""table_index"": 82}","{""name"": ""购买商品、接受劳务支付的现金"", ""values"": {""2024"": 453899193.85, ""2025"": 301218667.03}, ""sources"": {""2024"": {""line"": 1806, ""table_index"": 82}, ""2025"": {""line"": 1806, ""table_index"": 82}}, ""raw_values"": {""2024"": ""453,899,193.85"", ""2025"": ""301,218,667.03""}, ""canonical_name"": null}",2026-05-16 03:50:36.522022+00,,茂硕电源,
00113ac5-d12a-402a-b709-a2db02eea12c,cash_flow_statement:parent_company,5,2025,co_34ff14fd5e430be6a320a6d1,filing_89fbfc92dec9f29c2fffc540,run_7df928131a61a5d166035d08,2025,FY,现金流量表,parent_company,母公司,购买商品、接受劳务支付的现金,cash_paid_to_suppliers,301218667.03,"301,218,667.03",元,"",,82,[],"{""line"": 1806, ""table_index"": 82}","{""name"": ""购买商品、接受劳务支付的现金"", ""values"": {""2024"": 453899193.85, ""2025"": 301218667.03}, ""sources"": {""2024"": {""line"": 1806, ""table_index"": 82}, ""2025"": {""line"": 1806, ""table_index"": 82}}, ""raw_values"": {""2024"": ""453,899,193.85"", ""2025"": ""301,218,667.03""}, ""canonical_name"": null}",2026-05-16 03:50:36.522022+00,,茂硕电源,
00113ac5-d12a-402a-b709-a2db02eea12c,cash_flow_statement:parent_company,4,2024,co_34ff14fd5e430be6a320a6d1,filing_89fbfc92dec9f29c2fffc540,run_7df928131a61a5d166035d08,2025,FY,现金流量表,parent_company,母公司,经营活动现金流入小计,operating_cash_inflow_total,586501944.08,"586,501,944.08",元,"",,82,[],"{""line"": 1806, ""table_index"": 82}","{""name"": ""经营活动现金流入小计"", ""values"": {""2024"": 586501944.08, ""2025"": 671303656.62}, ""sources"": {""2024"": {""line"": 1806, ""table_index"": 82}, ""2025"": {""line"": 1806, ""table_index"": 82}}, ""raw_values"": {""2024"": ""586,501,944.08"", ""2025"": ""671,303,656.62""}, ""canonical_name"": ""operating_cash_inflow_total""}",2026-05-16 03:50:36.522022+00,,茂硕电源,
00113ac5-d12a-402a-b709-a2db02eea12c,cash_flow_statement:parent_company,4,2025,co_34ff14fd5e430be6a320a6d1,filing_89fbfc92dec9f29c2fffc540,run_7df928131a61a5d166035d08,2025,FY,现金流量表,parent_company,母公司,经营活动现金流入小计,operating_cash_inflow_total,671303656.62,"671,303,656.62",元,"",,82,[],"{""line"": 1806, ""table_index"": 82}","{""name"": ""经营活动现金流入小计"", ""values"": {""2024"": 586501944.08, ""2025"": 671303656.62}, ""sources"": {""2024"": {""line"": 1806, ""table_index"": 82}, ""2025"": {""line"": 1806, ""table_index"": 82}}, ""raw_values"": {""2024"": ""586,501,944.08"", ""2025"": ""671,303,656.62""}, ""canonical_name"": ""operating_cash_inflow_total""}",2026-05-16 03:50:36.522022+00,,茂硕电源,
