task_id,footnote_index,page_number,markdown_line,text,raw,imported_at
22ec7e69-31c4-487e-a8c9-0de4f0b43d6b,176,,,注：由于四舍五入，数字合计可能与汇总数有细微差异。,"{""line"": null, ""text"": ""注：由于四舍五入，数字合计可能与汇总数有细微差异。"", ""source"": ""content_list_footnote"", ""pdf_page_number"": 60, ""pdf_page_source"": ""content_list"", ""pdf_page_inference_reason"": """"}",2026-05-16 03:50:47.273018+00
22ec7e69-31c4-487e-a8c9-0de4f0b43d6b,177,,,注：,"{""line"": null, ""text"": ""注："", ""source"": ""content_list_footnote"", ""pdf_page_number"": 63, ""pdf_page_source"": ""content_list"", ""pdf_page_inference_reason"": """"}",2026-05-16 03:50:47.273018+00
22ec7e69-31c4-487e-a8c9-0de4f0b43d6b,193,,,"3. 根据上述披露，截至2025年12月31日，中国宝武持有本公司377,162,581股A股及透过华宝投资持有本公司60,503,300股H股，分别占本公司已发行A股总数的 $18.09\%$ 及本公司已发行H股总数的 $5.85\%$ ，共占本公司已发行股份总数的 $14.03\%$ 。","{""line"": null, ""text"": ""3. 根据上述披露，截至2025年12月31日，中国宝武持有本公司377,162,581股A股及透过华宝投资持有本公司60,503,300股H股，分别占本公司已发行A股总数的 $18.09\\%$ 及本公司已发行H股总数的 $5.85\\%$ ，共占本公司已发行股份总数的 $14.03\\%$ 。"", ""source"": ""content_list_footnote"", ""pdf_page_number"": 109, ""pdf_page_source"": ""content_list"", ""pdf_page_inference_reason"": """"}",2026-05-16 03:50:47.273018+00
22ec7e69-31c4-487e-a8c9-0de4f0b43d6b,178,,,1. 2025年1月10日，公司2025年第一次临时股东大会审议通过了《关于选举毛思雪女士为第八届董事会非执行董事的议案》《关于选举卓志先生为第八届董事会独立董事的议案》。2025年3月26日，毛思雪女士的董事任职资格获金监总局核准；2025年6月5日，卓志先生的独立董事任职资格获金监总局核准。毛思雪女士及卓志先生分别确认，其已于2024年12月16日取得《香港上市规则》第3.09D条所述的法律意见，及了解其根据《香港上市规则》作为本公,"{""line"": null, ""text"": ""1. 2025年1月10日，公司2025年第一次临时股东大会审议通过了《关于选举毛思雪女士为第八届董事会非执行董事的议案》《关于选举卓志先生为第八届董事会独立董事的议案》。2025年3月26日，毛思雪女士的董事任职资格获金监总局核准；2025年6月5日，卓志先生的独立董事任职资格获金监总局核准。毛思雪女士及卓志先生分别确认，其已于2024年12月16日取得《香港上市规则》第3.09D条所述的法律意见，及了解其根据《香港上市规则》作为本公"", ""source"": ""content_list_footnote"", ""pdf_page_number"": 63, ""pdf_page_source"": ""content_list"", ""pdf_page_inference_reason"": """"}",2026-05-16 03:50:47.273018+00
22ec7e69-31c4-487e-a8c9-0de4f0b43d6b,179,,,注：,"{""line"": null, ""text"": ""注："", ""source"": ""content_list_footnote"", ""pdf_page_number"": 73, ""pdf_page_source"": ""content_list"", ""pdf_page_inference_reason"": """"}",2026-05-16 03:50:47.273018+00
22ec7e69-31c4-487e-a8c9-0de4f0b43d6b,180,,,1. 主要子公司指本公司持股50%以上的控股子公司。,"{""line"": null, ""text"": ""1. 主要子公司指本公司持股50%以上的控股子公司。"", ""source"": ""content_list_footnote"", ""pdf_page_number"": 73, ""pdf_page_source"": ""content_list"", ""pdf_page_inference_reason"": """"}",2026-05-16 03:50:47.273018+00
22ec7e69-31c4-487e-a8c9-0de4f0b43d6b,181,,,注：,"{""line"": null, ""text"": ""注："", ""source"": ""content_list_footnote"", ""pdf_page_number"": 105, ""pdf_page_source"": ""content_list"", ""pdf_page_inference_reason"": """"}",2026-05-16 03:50:47.273018+00
22ec7e69-31c4-487e-a8c9-0de4f0b43d6b,182,,,1. “一”代表“0”。,"{""line"": null, ""text"": ""1. “一”代表“0”。"", ""source"": ""content_list_footnote"", ""pdf_page_number"": 105, ""pdf_page_source"": ""content_list"", ""pdf_page_inference_reason"": """"}",2026-05-16 03:50:47.273018+00
22ec7e69-31c4-487e-a8c9-0de4f0b43d6b,183,,,注：,"{""line"": null, ""text"": ""注："", ""source"": ""content_list_footnote"", ""pdf_page_number"": 106, ""pdf_page_source"": ""content_list"", ""pdf_page_inference_reason"": """"}",2026-05-16 03:50:47.273018+00
22ec7e69-31c4-487e-a8c9-0de4f0b43d6b,184,,,1. 截至报告期末，本公司全部A股和全部H股股份均为无限售条件股份。,"{""line"": null, ""text"": ""1. 截至报告期末，本公司全部A股和全部H股股份均为无限售条件股份。"", ""source"": ""content_list_footnote"", ""pdf_page_number"": 106, ""pdf_page_source"": ""content_list"", ""pdf_page_inference_reason"": """"}",2026-05-16 03:50:47.273018+00
22ec7e69-31c4-487e-a8c9-0de4f0b43d6b,185,,,2. HKSCC Nominees Limited（香港中央结算(代理人)有限公司）所持股份为代香港各股票行客户及香港中央结算系统其他参与者持有。因联交所有关规则并不要求上述人士申报所持股份是否有质押或冻结情况，因此HKSCC Nominees Limited无法统计或提供质押或冻结的股份数量。,"{""line"": null, ""text"": ""2. HKSCC Nominees Limited（香港中央结算(代理人)有限公司）所持股份为代香港各股票行客户及香港中央结算系统其他参与者持有。因联交所有关规则并不要求上述人士申报所持股份是否有质押或冻结情况，因此HKSCC Nominees Limited无法统计或提供质押或冻结的股份数量。"", ""source"": ""content_list_footnote"", ""pdf_page_number"": 106, ""pdf_page_source"": ""content_list"", ""pdf_page_inference_reason"": """"}",2026-05-16 03:50:47.273018+00
22ec7e69-31c4-487e-a8c9-0de4f0b43d6b,186,,,"3. 截至2025年12月31日，中国宝武全资子公司华宝投资持有本公司H股股份60,503,300股，登记在HKSCC Nominees Limited名下，为避免重复计算，HKSCC Nominees Limited持股数量已经减去华宝投资的持股数量。","{""line"": null, ""text"": ""3. 截至2025年12月31日，中国宝武全资子公司华宝投资持有本公司H股股份60,503,300股，登记在HKSCC Nominees Limited名下，为避免重复计算，HKSCC Nominees Limited持股数量已经减去华宝投资的持股数量。"", ""source"": ""content_list_footnote"", ""pdf_page_number"": 106, ""pdf_page_source"": ""content_list"", ""pdf_page_inference_reason"": """"}",2026-05-16 03:50:47.273018+00
22ec7e69-31c4-487e-a8c9-0de4f0b43d6b,187,,,4. 香港中央结算有限公司为沪股通股票的名义持有人。,"{""line"": null, ""text"": ""4. 香港中央结算有限公司为沪股通股票的名义持有人。"", ""source"": ""content_list_footnote"", ""pdf_page_number"": 106, ""pdf_page_source"": ""content_list"", ""pdf_page_inference_reason"": """"}",2026-05-16 03:50:47.273018+00
22ec7e69-31c4-487e-a8c9-0de4f0b43d6b,188,,,5. “一”代表“0”。,"{""line"": null, ""text"": ""5. “一”代表“0”。"", ""source"": ""content_list_footnote"", ""pdf_page_number"": 106, ""pdf_page_source"": ""content_list"", ""pdf_page_inference_reason"": """"}",2026-05-16 03:50:47.273018+00
22ec7e69-31c4-487e-a8c9-0de4f0b43d6b,189,,,注：★代表A股上市公司；☆代表H股上市公司。,"{""line"": null, ""text"": ""注：★代表A股上市公司；☆代表H股上市公司。"", ""source"": ""content_list_footnote"", ""pdf_page_number"": 107, ""pdf_page_source"": ""content_list"", ""pdf_page_inference_reason"": """"}",2026-05-16 03:50:47.273018+00
22ec7e69-31c4-487e-a8c9-0de4f0b43d6b,190,,,注：,"{""line"": null, ""text"": ""注："", ""source"": ""content_list_footnote"", ""pdf_page_number"": 109, ""pdf_page_source"": ""content_list"", ""pdf_page_inference_reason"": """"}",2026-05-16 03:50:47.273018+00
22ec7e69-31c4-487e-a8c9-0de4f0b43d6b,191,,,1. 以上所披露数据主要基于联交所网站(www.hkexnews.hk)所提供的信息作出。,"{""line"": null, ""text"": ""1. 以上所披露数据主要基于联交所网站(www.hkexnews.hk)所提供的信息作出。"", ""source"": ""content_list_footnote"", ""pdf_page_number"": 109, ""pdf_page_source"": ""content_list"", ""pdf_page_inference_reason"": """"}",2026-05-16 03:50:47.273018+00
22ec7e69-31c4-487e-a8c9-0de4f0b43d6b,192,,,2. 根据《证券及期货条例》第336条，倘若干条件达成，则本公司股东须呈交披露权益表格。倘股东于本公司的持股量变更，除非若干条件已达成，否则股东毋须知会本公司及联交所，故股东于本公司之最新持股量可能与呈交予联交所的持股量不同。,"{""line"": null, ""text"": ""2. 根据《证券及期货条例》第336条，倘若干条件达成，则本公司股东须呈交披露权益表格。倘股东于本公司的持股量变更，除非若干条件已达成，否则股东毋须知会本公司及联交所，故股东于本公司之最新持股量可能与呈交予联交所的持股量不同。"", ""source"": ""content_list_footnote"", ""pdf_page_number"": 109, ""pdf_page_source"": ""content_list"", ""pdf_page_inference_reason"": """"}",2026-05-16 03:50:47.273018+00
22ec7e69-31c4-487e-a8c9-0de4f0b43d6b,194,,,后附财务报表附注为本财务报表的组成部分。,"{""line"": null, ""text"": ""后附财务报表附注为本财务报表的组成部分。"", ""source"": ""content_list_footnote"", ""pdf_page_number"": 121, ""pdf_page_source"": ""content_list"", ""pdf_page_inference_reason"": """"}",2026-05-16 03:50:47.273018+00
22ec7e69-31c4-487e-a8c9-0de4f0b43d6b,195,,,本财务报表由以下人士签署：,"{""line"": null, ""text"": ""本财务报表由以下人士签署："", ""source"": ""content_list_footnote"", ""pdf_page_number"": 121, ""pdf_page_source"": ""content_list"", ""pdf_page_inference_reason"": """"}",2026-05-16 03:50:47.273018+00
22ec7e69-31c4-487e-a8c9-0de4f0b43d6b,196,,,后附财务报表附注为本财务报表的组成部分。,"{""line"": null, ""text"": ""后附财务报表附注为本财务报表的组成部分。"", ""source"": ""content_list_footnote"", ""pdf_page_number"": 123, ""pdf_page_source"": ""content_list"", ""pdf_page_inference_reason"": """"}",2026-05-16 03:50:47.273018+00
22ec7e69-31c4-487e-a8c9-0de4f0b43d6b,197,,,后附财务报表附注为本财务报表的组成部分。,"{""line"": null, ""text"": ""后附财务报表附注为本财务报表的组成部分。"", ""source"": ""content_list_footnote"", ""pdf_page_number"": 128, ""pdf_page_source"": ""content_list"", ""pdf_page_inference_reason"": """"}",2026-05-16 03:50:47.273018+00
22ec7e69-31c4-487e-a8c9-0de4f0b43d6b,198,,,注1：新华怡悦康养产业(海南)有限公司原名称为新华家园养老投资管理(海南)有限公司，于2025年9月19日完成工商变更登记，变更公司名称。,"{""line"": null, ""text"": ""注1：新华怡悦康养产业(海南)有限公司原名称为新华家园养老投资管理(海南)有限公司，于2025年9月19日完成工商变更登记，变更公司名称。"", ""source"": ""content_list_footnote"", ""pdf_page_number"": 186, ""pdf_page_source"": ""content_list"", ""pdf_page_inference_reason"": """"}",2026-05-16 03:50:47.273018+00
22ec7e69-31c4-487e-a8c9-0de4f0b43d6b,199,,,注1：本年度，本公司向资产管理公司(香港)支付增资款人民币142百万元。截至2025年12月31日，本公司向资产管理公司(香港)累计出资额为人民币182百万元。,"{""line"": null, ""text"": ""注1：本年度，本公司向资产管理公司(香港)支付增资款人民币142百万元。截至2025年12月31日，本公司向资产管理公司(香港)累计出资额为人民币182百万元。"", ""source"": ""content_list_footnote"", ""pdf_page_number"": 187, ""pdf_page_source"": ""content_list"", ""pdf_page_inference_reason"": """"}",2026-05-16 03:50:47.273018+00
22ec7e69-31c4-487e-a8c9-0de4f0b43d6b,200,,,注2：本年度，本公司向新华养老运营支付增资款人民币165百万元。截至2025年12月31日，本公司向新华养老运营累计出资额为人民币260百万元。,"{""line"": null, ""text"": ""注2：本年度，本公司向新华养老运营支付增资款人民币165百万元。截至2025年12月31日，本公司向新华养老运营累计出资额为人民币260百万元。"", ""source"": ""content_list_footnote"", ""pdf_page_number"": 187, ""pdf_page_source"": ""content_list"", ""pdf_page_inference_reason"": """"}",2026-05-16 03:50:47.273018+00
22ec7e69-31c4-487e-a8c9-0de4f0b43d6b,201,,,(1) 其他货币资金主要为证券投资交易的清算备付金。,"{""line"": null, ""text"": ""(1) 其他货币资金主要为证券投资交易的清算备付金。"", ""source"": ""content_list_footnote"", ""pdf_page_number"": 189, ""pdf_page_source"": ""content_list"", ""pdf_page_inference_reason"": """"}",2026-05-16 03:50:47.273018+00
22ec7e69-31c4-487e-a8c9-0de4f0b43d6b,202,,,(2) 于2025年12月31日，本集团活期银行存款中包含使用受限制的企业年金基金风险准备金、职业年金基金风险准备金等共计人民币25百万元(2024年12月31日：人民币29百万元)。,"{""line"": null, ""text"": ""(2) 于2025年12月31日，本集团活期银行存款中包含使用受限制的企业年金基金风险准备金、职业年金基金风险准备金等共计人民币25百万元(2024年12月31日：人民币29百万元)。"", ""source"": ""content_list_footnote"", ""pdf_page_number"": 189, ""pdf_page_source"": ""content_list"", ""pdf_page_inference_reason"": """"}",2026-05-16 03:50:47.273018+00
22ec7e69-31c4-487e-a8c9-0de4f0b43d6b,203,,,"(3) 于2025年12月31日，本集团存放于境外的货币资金为人民币1,929百万元（2024年12月31日：人民币1,566百万元）。","{""line"": null, ""text"": ""(3) 于2025年12月31日，本集团存放于境外的货币资金为人民币1,929百万元（2024年12月31日：人民币1,566百万元）。"", ""source"": ""content_list_footnote"", ""pdf_page_number"": 189, ""pdf_page_source"": ""content_list"", ""pdf_page_inference_reason"": """"}",2026-05-16 03:50:47.273018+00
22ec7e69-31c4-487e-a8c9-0de4f0b43d6b,204,,,注：其他投资主要包括存托凭证、债权投资计划、资产支持计划、结构性存款等。,"{""line"": null, ""text"": ""注：其他投资主要包括存托凭证、债权投资计划、资产支持计划、结构性存款等。"", ""source"": ""content_list_footnote"", ""pdf_page_number"": 194, ""pdf_page_source"": ""content_list"", ""pdf_page_inference_reason"": """"}",2026-05-16 03:50:47.273018+00
22ec7e69-31c4-487e-a8c9-0de4f0b43d6b,205,,,于2025年度和2024年度，债权投资信用损失准备变动情况如下：,"{""line"": null, ""text"": ""于2025年度和2024年度，债权投资信用损失准备变动情况如下："", ""source"": ""content_list_footnote"", ""pdf_page_number"": 195, ""pdf_page_source"": ""content_list"", ""pdf_page_inference_reason"": """"}",2026-05-16 03:50:47.273018+00
22ec7e69-31c4-487e-a8c9-0de4f0b43d6b,206,,,"注1：本集团通过向杭州银行委派1名董事，对其施加重大影响，因此将杭州银行作为联营企业按照权益法进行核算。本集团评估了杭州银行于购买日的可辨认净资产公允价值。于购买日，本集团应享有的可辨认净资产公允价值份额高于初始投资成本的差额为人民币1,206百万元，本集团相应调整了投资账面价值。","{""line"": null, ""text"": ""注1：本集团通过向杭州银行委派1名董事，对其施加重大影响，因此将杭州银行作为联营企业按照权益法进行核算。本集团评估了杭州银行于购买日的可辨认净资产公允价值。于购买日，本集团应享有的可辨认净资产公允价值份额高于初始投资成本的差额为人民币1,206百万元，本集团相应调整了投资账面价值。"", ""source"": ""content_list_footnote"", ""pdf_page_number"": 211, ""pdf_page_source"": ""content_list"", ""pdf_page_inference_reason"": """"}",2026-05-16 03:50:47.273018+00
22ec7e69-31c4-487e-a8c9-0de4f0b43d6b,207,,,"注2：本集团通过向北京控股委派1名董事，对其施加重大影响，因此将北京控股作为联营企业按照权益法进行核算。本集团评估了北京控股于购买日的可辨认净资产公允价值。于购买日，本集团应享有的可辨认净资产公允价值份额高于初始投资成本的差额为人民币2,198百万元，本集团相应调整了投资账面价值。","{""line"": null, ""text"": ""注2：本集团通过向北京控股委派1名董事，对其施加重大影响，因此将北京控股作为联营企业按照权益法进行核算。本集团评估了北京控股于购买日的可辨认净资产公允价值。于购买日，本集团应享有的可辨认净资产公允价值份额高于初始投资成本的差额为人民币2,198百万元，本集团相应调整了投资账面价值。"", ""source"": ""content_list_footnote"", ""pdf_page_number"": 211, ""pdf_page_source"": ""content_list"", ""pdf_page_inference_reason"": """"}",2026-05-16 03:50:47.273018+00
22ec7e69-31c4-487e-a8c9-0de4f0b43d6b,209,,,注2：本集团持有该等被投资单位不足 $20\%$ 的表决权，但因在被投资单位中派驻董事并参与其财务和经营政策的决策，故对其具有重大影响，将其作为联营企业采用权益法核算。,"{""line"": null, ""text"": ""注2：本集团持有该等被投资单位不足 $20\\%$ 的表决权，但因在被投资单位中派驻董事并参与其财务和经营政策的决策，故对其具有重大影响，将其作为联营企业采用权益法核算。"", ""source"": ""content_list_footnote"", ""pdf_page_number"": 214, ""pdf_page_source"": ""content_list"", ""pdf_page_inference_reason"": """"}",2026-05-16 03:50:47.273018+00
22ec7e69-31c4-487e-a8c9-0de4f0b43d6b,1,,698,2.06元／股,"{""line"": 698, ""text"": ""2.06元／股"", ""source"": ""markdown_line"", ""pdf_page_number"": 19, ""pdf_page_source"": ""markdown_marker_inferred"", ""pdf_page_inference_reason"": ""between_ordered_markers""}",2026-05-16 03:50:47.273018+00
22ec7e69-31c4-487e-a8c9-0de4f0b43d6b,2,,786,1. 尚待股东会批准，下同。,"{""line"": 786, ""text"": ""1. 尚待股东会批准，下同。"", ""source"": ""markdown_line"", ""pdf_page_number"": 19, ""pdf_page_source"": ""markdown_marker_inferred"", ""pdf_page_inference_reason"": ""between_ordered_markers""}",2026-05-16 03:50:47.273018+00
22ec7e69-31c4-487e-a8c9-0de4f0b43d6b,3,,951,1. “一”为金额少于50万元，下同。,"{""line"": 951, ""text"": ""1. “一”为金额少于50万元，下同。"", ""source"": ""markdown_line"", ""pdf_page_number"": null, ""pdf_page_source"": """", ""pdf_page_inference_reason"": """"}",2026-05-16 03:50:47.273018+00
22ec7e69-31c4-487e-a8c9-0de4f0b43d6b,4,,952,2. 本公司对部分联营企业的投资属于具有直接参与分红特征的保险合同的基础项目，上述净影响为考虑相关承保财务损益后的净值。,"{""line"": 952, ""text"": ""2. 本公司对部分联营企业的投资属于具有直接参与分红特征的保险合同的基础项目，上述净影响为考虑相关承保财务损益后的净值。"", ""source"": ""markdown_line"", ""pdf_page_number"": null, ""pdf_page_source"": """", ""pdf_page_inference_reason"": """"}",2026-05-16 03:50:47.273018+00
22ec7e69-31c4-487e-a8c9-0de4f0b43d6b,5,,953,3. 本公司作为保险公司，投资业务(保险资金运用)为主要经营业务之一，持有或处置金融资产及金融负债而产生的公允价值变动损益和投资收益均属于本公司的经常性损益。,"{""line"": 953, ""text"": ""3. 本公司作为保险公司，投资业务(保险资金运用)为主要经营业务之一，持有或处置金融资产及金融负债而产生的公允价值变动损益和投资收益均属于本公司的经常性损益。"", ""source"": ""markdown_line"", ""pdf_page_number"": null, ""pdf_page_source"": """", ""pdf_page_inference_reason"": """"}",2026-05-16 03:50:47.273018+00
22ec7e69-31c4-487e-a8c9-0de4f0b43d6b,6,,961,1. 退保率 $=$ 当期退保金/（期初寿险、长期健康险责任准备金余额 $+$ 长期险保费收入），基于旧保险合同准则计算。,"{""line"": 961, ""text"": ""1. 退保率 $=$ 当期退保金/（期初寿险、长期健康险责任准备金余额 $+$ 长期险保费收入），基于旧保险合同准则计算。"", ""source"": ""markdown_line"", ""pdf_page_number"": null, ""pdf_page_source"": """", ""pdf_page_inference_reason"": """"}",2026-05-16 03:50:47.273018+00
22ec7e69-31c4-487e-a8c9-0de4f0b43d6b,7,,1027,1. 由于四舍五入，数字合计可能与汇总数有细微差异，下同。,"{""line"": 1027, ""text"": ""1. 由于四舍五入，数字合计可能与汇总数有细微差异，下同。"", ""source"": ""markdown_line"", ""pdf_page_number"": null, ""pdf_page_source"": """", ""pdf_page_inference_reason"": """"}",2026-05-16 03:50:47.273018+00
22ec7e69-31c4-487e-a8c9-0de4f0b43d6b,8,,1029,2. 上述原保险保费收入基于旧保险合同准则计算，下同。,"{""line"": 1029, ""text"": ""2. 上述原保险保费收入基于旧保险合同准则计算，下同。"", ""source"": ""markdown_line"", ""pdf_page_number"": null, ""pdf_page_source"": """", ""pdf_page_inference_reason"": """"}",2026-05-16 03:50:47.273018+00
22ec7e69-31c4-487e-a8c9-0de4f0b43d6b,9,,1068,1. 个险代理人规模人力包含个险渠道代理制销售队伍及专职收费队伍，不再含劳动制销售队伍，以下相关队伍指标以此口径为准。,"{""line"": 1068, ""text"": ""1. 个险代理人规模人力包含个险渠道代理制销售队伍及专职收费队伍，不再含劳动制销售队伍，以下相关队伍指标以此口径为准。"", ""source"": ""markdown_line"", ""pdf_page_number"": null, ""pdf_page_source"": """", ""pdf_page_inference_reason"": """"}",2026-05-16 03:50:47.273018+00
22ec7e69-31c4-487e-a8c9-0de4f0b43d6b,10,,1069,"2. 月均合格人力= $\left(\sum\text{月度合格人力}\right)/\text{报告期月数}$ ，月均绩优人力、月均万C人力计算公式同理，其中月度合格人力(绩优人力、万C人力)指月度内承保且未撤保一件及以上新契约(包括卡折式业务保单)、当月首年佣金≥800元(3,000元、10,000元)的营销员人数。","{""line"": 1069, ""text"": ""2. 月均合格人力= $\\left(\\sum\\text{月度合格人力}\\right)/\\text{报告期月数}$ ，月均绩优人力、月均万C人力计算公式同理，其中月度合格人力(绩优人力、万C人力)指月度内承保且未撤保一件及以上新契约(包括卡折式业务保单)、当月首年佣金≥800元(3,000元、10,000元)的营销员人数。"", ""source"": ""markdown_line"", ""pdf_page_number"": null, ""pdf_page_source"": """", ""pdf_page_inference_reason"": """"}",2026-05-16 03:50:47.273018+00
22ec7e69-31c4-487e-a8c9-0de4f0b43d6b,11,,1070,3. 月均合格率 $=$ 月均合格人力／月均规模人力 $*100\%$ ，月均绩优率、月均万C人力占比计算公式同理，其中月均规模人力 $= \{\sum [(\text{月初规模人力} + \text{月末规模人力}) / 2]\}$ /报告期月数。,"{""line"": 1070, ""text"": ""3. 月均合格率 $=$ 月均合格人力／月均规模人力 $*100\\%$ ，月均绩优率、月均万C人力占比计算公式同理，其中月均规模人力 $= \\{\\sum [(\\text{月初规模人力} + \\text{月末规模人力}) / 2]\\}$ /报告期月数。"", ""source"": ""markdown_line"", ""pdf_page_number"": null, ""pdf_page_source"": """", ""pdf_page_inference_reason"": """"}",2026-05-16 03:50:47.273018+00
22ec7e69-31c4-487e-a8c9-0de4f0b43d6b,12,,1071,4. 月均人均综合产能=月均首年期交保费/月均规模人力。,"{""line"": 1071, ""text"": ""4. 月均人均综合产能=月均首年期交保费/月均规模人力。"", ""source"": ""markdown_line"", ""pdf_page_number"": null, ""pdf_page_source"": """", ""pdf_page_inference_reason"": """"}",2026-05-16 03:50:47.273018+00
22ec7e69-31c4-487e-a8c9-0de4f0b43d6b,13,,1111,1. 政策性健康保险业务保费不含基金委托型业务。,"{""line"": 1111, ""text"": ""1. 政策性健康保险业务保费不含基金委托型业务。"", ""source"": ""markdown_line"", ""pdf_page_number"": null, ""pdf_page_source"": """", ""pdf_page_inference_reason"": """"}",2026-05-16 03:50:47.273018+00
22ec7e69-31c4-487e-a8c9-0de4f0b43d6b,14,,1118,1. 分红型健康险计入分红型保险，万能型健康险计入万能型保险。,"{""line"": 1118, ""text"": ""1. 分红型健康险计入分红型保险，万能型健康险计入万能型保险。"", ""source"": ""markdown_line"", ""pdf_page_number"": null, ""pdf_page_source"": """", ""pdf_page_inference_reason"": """"}",2026-05-16 03:50:47.273018+00
22ec7e69-31c4-487e-a8c9-0de4f0b43d6b,15,,1173,1. 2025年，本公司投连险独立账户无其他新增交费的投连产品。,"{""line"": 1173, ""text"": ""1. 2025年，本公司投连险独立账户无其他新增交费的投连产品。"", ""source"": ""markdown_line"", ""pdf_page_number"": null, ""pdf_page_source"": """", ""pdf_page_inference_reason"": """"}",2026-05-16 03:50:47.273018+00
22ec7e69-31c4-487e-a8c9-0de4f0b43d6b,16,,1185,1. 13个月继续率 $=$ 考察期内期交保单在生效后第13个月实收保费/考察期内期交保单的承保保费。,"{""line"": 1185, ""text"": ""1. 13个月继续率 $=$ 考察期内期交保单在生效后第13个月实收保费/考察期内期交保单的承保保费。"", ""source"": ""markdown_line"", ""pdf_page_number"": null, ""pdf_page_source"": """", ""pdf_page_inference_reason"": """"}",2026-05-16 03:50:47.273018+00
22ec7e69-31c4-487e-a8c9-0de4f0b43d6b,17,,1187,2. 25个月继续率=考察期内期交保单在生效后第25个月实收保费/考察期内期交保单的承保保费。,"{""line"": 1187, ""text"": ""2. 25个月继续率=考察期内期交保单在生效后第25个月实收保费/考察期内期交保单的承保保费。"", ""source"": ""markdown_line"", ""pdf_page_number"": null, ""pdf_page_source"": """", ""pdf_page_inference_reason"": """"}",2026-05-16 03:50:47.273018+00
22ec7e69-31c4-487e-a8c9-0de4f0b43d6b,18,,1217,1.84 万亿元,"{""line"": 1217, ""text"": ""1.84 万亿元"", ""source"": ""markdown_line"", ""pdf_page_number"": null, ""pdf_page_source"": """", ""pdf_page_inference_reason"": """"}",2026-05-16 03:50:47.273018+00
22ec7e69-31c4-487e-a8c9-0de4f0b43d6b,19,,1223,6.6%,"{""line"": 1223, ""text"": ""6.6%"", ""source"": ""markdown_line"", ""pdf_page_number"": null, ""pdf_page_source"": """", ""pdf_page_inference_reason"": """"}",2026-05-16 03:50:47.273018+00
22ec7e69-31c4-487e-a8c9-0de4f0b43d6b,20,,1243,1. 债权投资计划主要为基础设施和不动产资金项目。,"{""line"": 1243, ""text"": ""1. 债权投资计划主要为基础设施和不动产资金项目。"", ""source"": ""markdown_line"", ""pdf_page_number"": null, ""pdf_page_source"": """", ""pdf_page_inference_reason"": """"}",2026-05-16 03:50:47.273018+00
22ec7e69-31c4-487e-a8c9-0de4f0b43d6b,21,,1244,2. 股票含普通股和优先股。,"{""line"": 1244, ""text"": ""2. 股票含普通股和优先股。"", ""source"": ""markdown_line"", ""pdf_page_number"": null, ""pdf_page_source"": """", ""pdf_page_inference_reason"": """"}",2026-05-16 03:50:47.273018+00
22ec7e69-31c4-487e-a8c9-0de4f0b43d6b,22,,1245,3. 其他金融投资包括资产管理计划、私募股权、未上市股权、永续债和同业存单等。,"{""line"": 1245, ""text"": ""3. 其他金融投资包括资产管理计划、私募股权、未上市股权、永续债和同业存单等。"", ""source"": ""markdown_line"", ""pdf_page_number"": null, ""pdf_page_source"": """", ""pdf_page_inference_reason"": """"}",2026-05-16 03:50:47.273018+00
22ec7e69-31c4-487e-a8c9-0de4f0b43d6b,23,,1246,4. 其他投资资产主要包括存出资本保证金、买入返售金融资产、应收股利和应收利息等。,"{""line"": 1246, ""text"": ""4. 其他投资资产主要包括存出资本保证金、买入返售金融资产、应收股利和应收利息等。"", ""source"": ""markdown_line"", ""pdf_page_number"": null, ""pdf_page_source"": """", ""pdf_page_inference_reason"": """"}",2026-05-16 03:50:47.273018+00
22ec7e69-31c4-487e-a8c9-0de4f0b43d6b,24,,1247,5. 以公允价值计量且其变动计入其他综合收益的金融资产为其他债权投资与其他权益工具投资。,"{""line"": 1247, ""text"": ""5. 以公允价值计量且其变动计入其他综合收益的金融资产为其他债权投资与其他权益工具投资。"", ""source"": ""markdown_line"", ""pdf_page_number"": null, ""pdf_page_source"": """", ""pdf_page_inference_reason"": """"}",2026-05-16 03:50:47.273018+00
22ec7e69-31c4-487e-a8c9-0de4f0b43d6b,25,,1248,6. 以摊余成本计量的金融资产为债权投资、定期存款、现金及现金等价物等。,"{""line"": 1248, ""text"": ""6. 以摊余成本计量的金融资产为债权投资、定期存款、现金及现金等价物等。"", ""source"": ""markdown_line"", ""pdf_page_number"": null, ""pdf_page_source"": """", ""pdf_page_inference_reason"": """"}",2026-05-16 03:50:47.273018+00
22ec7e69-31c4-487e-a8c9-0de4f0b43d6b,26,,1259,1. 其他投资资产利息收入包括存出资本保证金、买入返售金融资产产生的利息收入。,"{""line"": 1259, ""text"": ""1. 其他投资资产利息收入包括存出资本保证金、买入返售金融资产产生的利息收入。"", ""source"": ""markdown_line"", ""pdf_page_number"": null, ""pdf_page_source"": """", ""pdf_page_inference_reason"": """"}",2026-05-16 03:50:47.273018+00
