task_id,statement_id,item_index,period_key,company_id,filing_id,parse_run_id,report_year,report_period,statement_name,scope,scope_name,item_name,canonical_name,value,raw_value,unit,currency,source_page_number,source_table_index,source_bbox,source,raw_item,imported_at,stock_code,stock_name,exchange
00113ac5-d12a-402a-b709-a2db02eea12c,income_statement:parent_company,40,2025,co_34ff14fd5e430be6a320a6d1,filing_89fbfc92dec9f29c2fffc540,run_7df928131a61a5d166035d08,2025,FY,利润表,parent_company,母公司,基本每股收益,basic_eps,-0.25,-0.25,元,"",,79,[],"{""line"": 1791, ""table_index"": 79}","{""name"": ""基本每股收益"", ""values"": {""2024"": 0.08, ""2025"": -0.25}, ""sources"": {""2024"": {""line"": 1791, ""table_index"": 79}, ""2025"": {""line"": 1791, ""table_index"": 79}}, ""raw_values"": {""2024"": ""0.08"", ""2025"": ""-0.25""}, ""canonical_name"": ""basic_eps""}",2026-05-16 03:50:36.522022+00,,茂硕电源,
00113ac5-d12a-402a-b709-a2db02eea12c,income_statement:parent_company,39,2024,co_34ff14fd5e430be6a320a6d1,filing_89fbfc92dec9f29c2fffc540,run_7df928131a61a5d166035d08,2025,FY,利润表,parent_company,母公司,综合收益总额,total_comprehensive_income,29985875.0,"29,985,875.00",元,"",,79,[],"{""line"": 1791, ""table_index"": 79}","{""name"": ""综合收益总额"", ""values"": {""2024"": 29985875.0, ""2025"": -87873366.81}, ""sources"": {""2024"": {""line"": 1791, ""table_index"": 79}, ""2025"": {""line"": 1791, ""table_index"": 79}}, ""raw_values"": {""2024"": ""29,985,875.00"", ""2025"": ""-87,873,366.81""}, ""canonical_name"": ""total_comprehensive_income""}",2026-05-16 03:50:36.522022+00,,茂硕电源,
00113ac5-d12a-402a-b709-a2db02eea12c,income_statement:parent_company,39,2025,co_34ff14fd5e430be6a320a6d1,filing_89fbfc92dec9f29c2fffc540,run_7df928131a61a5d166035d08,2025,FY,利润表,parent_company,母公司,综合收益总额,total_comprehensive_income,-87873366.81,"-87,873,366.81",元,"",,79,[],"{""line"": 1791, ""table_index"": 79}","{""name"": ""综合收益总额"", ""values"": {""2024"": 29985875.0, ""2025"": -87873366.81}, ""sources"": {""2024"": {""line"": 1791, ""table_index"": 79}, ""2025"": {""line"": 1791, ""table_index"": 79}}, ""raw_values"": {""2024"": ""29,985,875.00"", ""2025"": ""-87,873,366.81""}, ""canonical_name"": ""total_comprehensive_income""}",2026-05-16 03:50:36.522022+00,,茂硕电源,
00113ac5-d12a-402a-b709-a2db02eea12c,income_statement:parent_company,38,2024,co_34ff14fd5e430be6a320a6d1,filing_89fbfc92dec9f29c2fffc540,run_7df928131a61a5d166035d08,2025,FY,利润表,parent_company,母公司,外币财务报表折算差额,,0.0,0.00,元,"",,79,[],"{""line"": 1791, ""table_index"": 79}","{""name"": ""外币财务报表折算差额"", ""values"": {""2024"": 0.0, ""2025"": 0.0}, ""sources"": {""2024"": {""line"": 1791, ""table_index"": 79}, ""2025"": {""line"": 1791, ""table_index"": 79}}, ""raw_values"": {""2024"": ""0.00"", ""2025"": ""0.00""}, ""canonical_name"": null}",2026-05-16 03:50:36.522022+00,,茂硕电源,
00113ac5-d12a-402a-b709-a2db02eea12c,income_statement:parent_company,38,2025,co_34ff14fd5e430be6a320a6d1,filing_89fbfc92dec9f29c2fffc540,run_7df928131a61a5d166035d08,2025,FY,利润表,parent_company,母公司,外币财务报表折算差额,,0.0,0.00,元,"",,79,[],"{""line"": 1791, ""table_index"": 79}","{""name"": ""外币财务报表折算差额"", ""values"": {""2024"": 0.0, ""2025"": 0.0}, ""sources"": {""2024"": {""line"": 1791, ""table_index"": 79}, ""2025"": {""line"": 1791, ""table_index"": 79}}, ""raw_values"": {""2024"": ""0.00"", ""2025"": ""0.00""}, ""canonical_name"": null}",2026-05-16 03:50:36.522022+00,,茂硕电源,
00113ac5-d12a-402a-b709-a2db02eea12c,income_statement:parent_company,37,2024,co_34ff14fd5e430be6a320a6d1,filing_89fbfc92dec9f29c2fffc540,run_7df928131a61a5d166035d08,2025,FY,利润表,parent_company,母公司,现金流量套期储备,,0.0,0.00,元,"",,79,[],"{""line"": 1791, ""table_index"": 79}","{""name"": ""现金流量套期储备"", ""values"": {""2024"": 0.0, ""2025"": 0.0}, ""sources"": {""2024"": {""line"": 1791, ""table_index"": 79}, ""2025"": {""line"": 1791, ""table_index"": 79}}, ""raw_values"": {""2024"": ""0.00"", ""2025"": ""0.00""}, ""canonical_name"": null}",2026-05-16 03:50:36.522022+00,,茂硕电源,
00113ac5-d12a-402a-b709-a2db02eea12c,income_statement:parent_company,37,2025,co_34ff14fd5e430be6a320a6d1,filing_89fbfc92dec9f29c2fffc540,run_7df928131a61a5d166035d08,2025,FY,利润表,parent_company,母公司,现金流量套期储备,,0.0,0.00,元,"",,79,[],"{""line"": 1791, ""table_index"": 79}","{""name"": ""现金流量套期储备"", ""values"": {""2024"": 0.0, ""2025"": 0.0}, ""sources"": {""2024"": {""line"": 1791, ""table_index"": 79}, ""2025"": {""line"": 1791, ""table_index"": 79}}, ""raw_values"": {""2024"": ""0.00"", ""2025"": ""0.00""}, ""canonical_name"": null}",2026-05-16 03:50:36.522022+00,,茂硕电源,
00113ac5-d12a-402a-b709-a2db02eea12c,income_statement:parent_company,36,2024,co_34ff14fd5e430be6a320a6d1,filing_89fbfc92dec9f29c2fffc540,run_7df928131a61a5d166035d08,2025,FY,利润表,parent_company,母公司,其他债权投资信用减值准备,,0.0,0.00,元,"",,79,[],"{""line"": 1791, ""table_index"": 79}","{""name"": ""其他债权投资信用减值准备"", ""values"": {""2024"": 0.0, ""2025"": 0.0}, ""sources"": {""2024"": {""line"": 1791, ""table_index"": 79}, ""2025"": {""line"": 1791, ""table_index"": 79}}, ""raw_values"": {""2024"": ""0.00"", ""2025"": ""0.00""}, ""canonical_name"": null}",2026-05-16 03:50:36.522022+00,,茂硕电源,
00113ac5-d12a-402a-b709-a2db02eea12c,income_statement:parent_company,36,2025,co_34ff14fd5e430be6a320a6d1,filing_89fbfc92dec9f29c2fffc540,run_7df928131a61a5d166035d08,2025,FY,利润表,parent_company,母公司,其他债权投资信用减值准备,,0.0,0.00,元,"",,79,[],"{""line"": 1791, ""table_index"": 79}","{""name"": ""其他债权投资信用减值准备"", ""values"": {""2024"": 0.0, ""2025"": 0.0}, ""sources"": {""2024"": {""line"": 1791, ""table_index"": 79}, ""2025"": {""line"": 1791, ""table_index"": 79}}, ""raw_values"": {""2024"": ""0.00"", ""2025"": ""0.00""}, ""canonical_name"": null}",2026-05-16 03:50:36.522022+00,,茂硕电源,
00113ac5-d12a-402a-b709-a2db02eea12c,income_statement:parent_company,35,2024,co_34ff14fd5e430be6a320a6d1,filing_89fbfc92dec9f29c2fffc540,run_7df928131a61a5d166035d08,2025,FY,利润表,parent_company,母公司,金融资产重分类计入其他综合收益的金额,,0.0,0.00,元,"",,79,[],"{""line"": 1791, ""table_index"": 79}","{""name"": ""金融资产重分类计入其他综合收益的金额"", ""values"": {""2024"": 0.0, ""2025"": 0.0}, ""sources"": {""2024"": {""line"": 1791, ""table_index"": 79}, ""2025"": {""line"": 1791, ""table_index"": 79}}, ""raw_values"": {""2024"": ""0.00"", ""2025"": ""0.00""}, ""canonical_name"": null}",2026-05-16 03:50:36.522022+00,,茂硕电源,
